7186|Brain Droppings|1997|4.11|13255|786891122/9780786891120
7187|Last Chance to See|1990|4.33|13860|345371984/9780345371980
7189|Relish: My Life in the Kitchen|2013|3.89|13518|1596436239/9781596436240
7190|What I Thought Was True|2014|3.71|16390|803739095/9780803739090
7191|Pretty Little Liars (TV Series)||4.46|11643|613321368X/9786133213680
7193|The Secret Life of Violet Grant|2014|3.97|12825|399162178/9780399162180
7196|The Baller: A Down and Dirty Football Novel|2016|4.13|17375|
7198|Existentialism Is a Humanism|1946|3.96|12493|300115466/9780300115470
7199|My Life on the Road|2015|4.08|15997|679456201/9780679456210
7200|Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality|2010|3.94|13229|159184312X/9781591843120
7204|The Little Match Girl|1845|4.08|16478|439643635/9780439643630
7205|The Places in Between|2004|3.88|11445|156031566/9780156031560
7207|I Suck at Girls|2012|3.79|12554|62123742/9780062123750
7209|Paris|2013|3.95|8441|385535309/9780385535300
7210|The Necklace and Other Short Stories|1884|3.94|11688|486270645/9780486270650
7211|Void Moon|1999|3.95|14090|446694258/9780446694250
7212|Captains Courageous|1897|3.88|14823|543895882/9780543895880
7214|Violin|1997|3.26|14911|8466302204/9788466302200
7215|The Forgetting Time|2016|3.79|8457|1250076420/9781250076430
7216|Dear Zoo: A Lift-the-Flap Book||4.25|16432|141694737X/9781416947370
7217||2004|||1421501708/9781421501700
7220|Saving June|2011|3.97|14867|1921794097/9781921794090
7223|What the Night Knows|2010|3.74|13873|553807722/9780553807720
7227|Darkness Visible: A Memoir of Madness|1990|4.04|13396|679736395/9780679736390
7228|In the Shadow of the Banyan|2012|4.04|12946|1451657706/9781451657710
7229|Dead End in Norvelt|2011|3.72|15877|374379939/9780374379930
7231|Self-Reliance and Other Essays|1844|4.14|14484|486277909/9780486277900
7232|Crash|1973|3.58|13217|312420331/9780312420340
7233|How to Talk So Kids Will Listen & Listen So Kids Will Talk|1979|4.24|10931|380811960/9780380811960
7234|Fiddler on the Roof|1964|4.2|14049|879101369/9780879101370
7237|Influx|2014|3.91|6938|525953183/9780525953180
7239|Personal History|1997|4.13|13714|375701044/9780375701050
7241|Full House (Full |1981|||312983271/9780312983280
7242|The Broken Wings|1912|3.93|5611|806501901/9780806501900
7245|A Bridge Too Far|1974|4.24|13676|450837319/9780450837320
7246|Loser|2002|3.72|15079|60540745/9780060540750
7249|Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel|2002|3.92|13128|812992180/9780812992180
7251|The Garden of Eden|1985|3.74|12948|684804522/9780684804520
7254|Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection|1994|4.71|14113|836217691/9780836217700
7256|CyberStorm|2013|3.75|6028|
7257|Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota|2001|3.8|11376|743406567/9780743406570
7259|I Am Nujood, Age 10 and Divorced|2009|3.79|13607|307589676/9780307589680
7260|The Feast of All Saints|1979|3.83|15221|345376048/9780345376050
7261|To Rise Again at a Decent Hour|2014|3.08|10270|316033979/9780316033980
7262|Proof|2000|4.01|13777|571199976/9780571199980
7266|The Wonderful Story of Henry Sugar and Six More|1977|4.15|13419|037581423X/9780375814240
7269|Arch of Triumph: A Novel of a Man Without a Country|1945|4.4|11391|449912450/9780449912450
7270|The Death of Superman|1993|3.89|12630|1563890976/9781563890970
7271|The Raw Shark Texts|2007|3.87|11010|1841959111/9781841959120
7273|Wave|2013|3.7|12008|
7275|Far from the Tree: Parents, Children, and the Search for Identity|2012|4.26|11879|743236718/9780743236710
7277|The Autumn of the Patriarch|1975|3.84|10576|60882867/9780060882860
7279|Hallucinations|1995|3.85|11443|307957241/9780307957240
7281|The Murders in the Rue Morgue|1841|3.92|15114|
7282|The Summer Tree (The Fionavar Tapestry |1984|||451458222/9780451458220
7284|Sweethearts|2008|3.64|16515|316014559/9780316014560
7285|The Monsters of Templeton|2008|3.58|13849|434017841/9780434017840
7290|From Here to Eternity|1951|4.09|13106|517223007/9780517223000
7291|Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao|1899|4.24|11997|1401911846/9781401911840
7292|Dude, Where's My Country?|2003|3.4|12468|446693790/9780446693790
7293|The Last Don|1996|3.8|11327|345412214/9780345412220
7294|محال|2012|3.31|10074|
7297|All But My Life: A Memoir|1959|4.28|13710|809015803/9780809015800
7298|Rikki-Tikki-Tavi|1894|3.96|13851|688143202/9780688143210
7299|All-Star Superman, Vol. 2|2009|4.33|12420|1401218377/9781401218380
7300|The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones|2014|4.25|12119|553805444/9780553805440
7302|Miracle in the Andes|2006|4.21|11057|140009769X/9781400097690
7305|The War that Saved My Life (The War That Saved My Life |2015|||803740816/9780803740820
7308|Jinx|2007|3.72|21745|60837640/9780060837650
7309|Death in Venice and Other Tales|1911|3.87|11873|141181737/9780141181740
7311|What Was She Thinking? [Notes on a Scandal]|2003|3.69|11774|312421990/9780312421990
7315||2011|||1460995457/9781460995460
7316|Up Country|2002|3.99|12902|446611913/9780446611920
7317|Private Peaceful|2003|4.16|13123|439636485/9780439636480
7318||2007|||425215679/9780425215680
7323|Jamberry|1982|4.17|15478|694006513/9780694006520
7326|Doctors|1988|4|11331|553278118/9780553278120
7327|Samarkand|1988|4.2|7600|1566562937/9781566562940
7329|We Need New Names|2013|3.71|11262|316230812/9780316230810
7330|The Little Red Caboose (Little Golden Book)|1953|4.21|15978|307021521/9780307021530
7331|Pretty in Plaid|2009|3.88|14860|451226801/9780451226810
7332|Wicca: A Guide for the Solitary Practitioner|1988|4.01|12264|875421180/9780875421190
7333|All My Sons|1947|3.87|15337|141185465/9780141185460
7334|Graffiti Moon|2010|3.9|14176|330425781/9780330425780
7335|Mufaro's Beautiful Daughters: An African Tale|1986|4.32|16479|688040454/9780688040450
7337|Mastery|2012|4.27|12717|670024961/9780670024960
7338|God Bless You, Dr. Kevorkian|1999|3.83|11543|743422007/9780743422000
7339|A Homemade Life: Stories and Recipes from My Kitchen Table|2009|3.94|13310|1416551050/9781416551060
7340|The Three Pigs|2001|4.15|16295|618007016/9780618007010
7341|Learned Optimism: How to Change Your Mind and Your Life|1990|3.98|11310|1400078393/9781400078390
7343|The Littles|1967|3.98|15650|590462253/9780590462260
7344|Amelia Bedelia and the Surprise Shower|1966|4.27|14438|64440192/9780064440200
7348|One False Move (Myron Bolitar |1998|||440225442/9780440225450
7349|The Guns of Avalon (The Chronicles of Amber |1972|||380000830/9780380000840
7350|The Great Gilly Hopkins|1978|3.83|15886|435124773/9780435124780
7352|Follow the River|1981|4.21|13697|345338545/9780345338550
7353|Measure for Measure|1603|3.67|15474|743484908/9780743484910
7354|The Mask|1981|3.75|14336|425127583/9780425127580
7355|All Our Yesterdays|2013|4.05|16338|1423176375/9781423176370
7356|Coming Clean|2013|3.88|10002|544025830/9780544025840
7357|Forever Amber |1944|3.98|13286|141009829/9780141009830
7359|Swing Time|2016|3.6|17311|241144159/9780241144150
7360|In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors|2001|4.25|12406|805073663/9780805073670
7361|Chibi Vampire, Vol. 01|2003|3.99|13110|1598163221/9781598163220
7362|Everything Leads to You|2014|3.89|17583|525425888/9780525425880
7363|Jeremy Fink and the Meaning of Life|2006|4.02|15567|316058297/9780316058290
7364|Thank You, Mr. Falker|1998|4.52|13049|399237321/9780399237320
7365|The Peripheral|2014|3.94|8839|399158448/9780399158440
7366|Too Much Happiness|2009|3.82|12106|307269760/9780307269770
7370|Ironweed|1983|3.86|12194|743263065/9780743263060
7372|Stupid White Men|2001|3.3|10835|141019999/9780141019990
7375|The Great Railway Bazaar|1969|3.91|12110|618658947/9780618658950
7379|The Pleasure of My Company|2003|3.78|12378|786888016/9780786888020
7382|Heft|2012|3.96|12722|393081508/9780393081500
7384|Mister Pip|2006|3.66|11657|385341067/9780385341070
7385|Giada's Family Dinners|2006|3.99|12061|030723827X/9780307238280
7386|Doubt|2005|4.13|14050|1559362766/9781559362760
7390|Elizabeth Street|2006|3.9|7821|1442152613/9781442152620
7392|Fear and Trembling|1843|4.01|10983|143037579/9780143037580
7395|Come Back, Amelia Bedelia|1971|4.25|14154|60266880/9780060266880
7396|Kon-Tiki: Across The Pacific In A Raft|1948|4.1|13541|671726528/9780671726520
7397|How to Get Filthy Rich in Rising Asia|2013|3.76|11023|1594487294/9781594487290
7398|Relativity: The Special and the General Theory|1916|4.17|11069|143039822/9780143039820
7399|Getting Over It|2000|3.53|13240|006098824X/9780060988240
7400|The List|2012|3.46|16569|545169178/9780545169170
7401|The Brothers K|1992|4.39|11010|055337849X/9780553378500
7402|The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work|2010|4.15|11131|307591565/9780307591560
7404|The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God|2011|4.43|11196|525952470/9780525952470
7405|Batman & Robin: Batman Reborn|2010|4.08|13542|1401225667/9781401225670
7407|The Flanders Panel|1990|3.8|11868|156029588/9780156029580
7408|The Princess and the Pea|1835|4.1|14851|823404420/9780823404420
7409|The Short Stories|1920|4.23|11525|684842505/9780684842510
7412|Binge|2015|4.3|13541|
7413|Black Lies|2014|4.32|18741|
7414|What the Dead Know|2007|3.54|14404|61128856/9780061128850
7416|The Life and Opinions of Tristram Shandy, Gentleman|1767|3.74|13641|141439777/9780141439780
7417|Giraffes Can't Dance||4.28|14144|439287197/9780439287200
7418|The Passion of Artemisia|2001|3.86|13791|142001821/9780142001820
7419|Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them|1976|4.34|11502|937611352/9780937611360
7421|The Miseducation of Cameron Post|2012|3.99|16235|62020560/9780062020570
7422|Coraline (Illustrated/Graphic Novel Edition)|2008|3.96|14909|006082543X/9780060825430
7424|The Cartel|2015|4.28|9270|1101874996/9781101875000
7425|A Mother's Reckoning: Living in the Aftermath of Tragedy|2016|4.13|12795|1101902760/9781101902770
7428|Two Treatises of Government|1689|3.81|13056|521357306/9780521357300
7429|Civil Disobedience and Other Essays|1995|4.06|12557|1420925229/9781420925230
7431|Mosquitoland|2015|3.92|14312|
7432|The Perfect Son|2015|3.97|10090|
7433|Looking for Alibrandi|1992|3.85|14685|375836942/9780375836950
7437|A Midsummer's Nightmare|2012|3.83|17247|316084220/9780316084220
7438|The Troop|2014|3.71|11620|1476717710/9781476717720
7440|100 Love Sonnets|1959|4.4|11425|292760280/9780292760290
7441|Lucky Us|2014|3.21|11205|1400067243/9781400067240
7444|Phenomenology of Spirit|1807|3.91|11744|198245971/9780198245970
7447|The Darkest Seduction (Lords of the Underworld |2012|||373776578/9780373776570
7449|Invisible|2009|3.71|11706|805090800/9780805090800
7450|ظل الأفعى|2006|3|8299|
7451|Ten Things We Did (and Probably Shouldn't Have)|2011|3.74|15396|61701246/9780061701240
7453|Sickened: The Memoir of a Munchausen by Proxy Childhood|2003|3.72|11860|553803077/9780553803080
7454|The Last Time They Met|2001|3.48|13180|316713732/9780316713730
7455|News of the World|2016|4.14|15476|62409204/9780062409200
7457|Jaya: An Illustrated Retelling of the Mahabharata|2010|4.2|9534|014310425X/9780143104250
7458|Women of the Silk|1991|3.94|12769|312099436/9780312099440
7459|The Prisoner of Zenda|1894|3.87|12530|140621318/9780140621310
7462|Leviathan|1992|3.95|10002|140178139/9780140178140
7463|Saving Faith|1999|3.82|13377|446608890/9780446608890
7464||1999|||786914041/9780786914040
7466|Tyrannosaur Canyon (Wyman Ford |2005|||765349655/9780765349650
7467|The Girl Before|2017|3.7|23500|425285049/9780425285050
7468|Wayside School Gets A Little Stranger (Wayside School |1995|||747569118/9780747569110
7469|Summer of Night|1991|4|13014|446362662/9780446362660
7470|The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm|2009|4.36|11953|345506391/9780345506400
7471|Tourist Season|1986|3.95|13850|446695718/9780446695720
7472|السنجة|2012|3.16|10449|
7476|Double Star|1956|3.88|14661|345330137/9780345330130
7478|Help Thanks Wow: The Three Essential Prayers|2012|3.97|12245|1594631290/9781594631290
7480|The Better Angels of Our Nature: Why Violence Has Declined|2010|4.19|11437|670022950/9780670022950
7482|My Sunshine Away|2015|3.6|11118|399169520/9780399169530
7483||2001|||1414310587/9781414310590
7484|Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade|2006|3.82|8904|9799625734/9789799625730
7485|سینوهه|1945|4.08|5907|
7486|Great House|2010|3.45|13582|393079988/9780393079980
7489|And the Shofar Blew|2003|4.11|11618|842365834/9780842365830
7490||1989|||1841490237/9781841490240
7492|Chill Factor|2005|3.95|13255|743466772/9780743466780
7493|Odd and the Frost Giants|2008|3.95|15407|747595380/9780747595380
7494|The Magpies|2013|3.8|6663|1483911896/9781483911890
7495|Season of Migration to the North|1966|3.71|5985|435900668/9780435900660
7496|The Golden Notebook|1962|3.75|13790|006093140X/9780060931410
7499|Oscar et la dame rose|1996|4.2|9928|2226135022/9782226135020
7500|When Bad Things Happen to Good People|1981|4.02|10615|1400034728/9781400034730
7504|Homer Price (A Puffin Book)|1942|4.07|16836|140309276/9780140309270
7507|The Lucifer Effect: Understanding How Good People Turn Evil|2007|3.94|11860|1400064112/9781400064110
7508|The Scent of Rain and Lightning|2010|3.79|14423|345471016/9780345471020
7511|Aurora|2015|3.73|9686|316098108/9780316098110
7515|Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail|2003|4.22|7313|312330340/9780312330350
7516||1996|||1931514585/9781931514580
7517|Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher|1962|4.19|11867|465023924/9780465023930
7518|The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution|2007|4.11|13022|307336794/9780307336800
7520|The Year of Fog|2006|3.46|12248|385340117/9780385340110
7521|Crisis on Infinite Earths|1985|4.01|12915|1563897504/9781563897500
7522|The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order|2005|3.81|11246|1594482225/9781594482230
7524|Ronia, the Robber's Daughter|1981|4.27|14470|140317201/9780140317210
7526|No Talking|2007|3.94|14083|1416909834/9781416909840
7529|The Garden of Evening Mists|2011|4.08|10211|1905802498/9781905802490
7531|The Gentlemen's Alliance †, Vol. 1|2005|3.96|13260|1421511835/9781421511830
7534|Prophet|1992|3.92|11708|1581345267/9781581345260
7537|Citizen: An American Lyric|2014|4.3|14115|1555976905/9781555976900
7540|Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991|2001|4.2|10562|316787531/9780316787540
7541|I, Elizabeth|1992|4.01|12132|609809105/9780609809100
7542|The Woman Who Stole My Life|2014|3.52|8693|
7543|Pyongyang: A Journey in North Korea|2003|3.93|12903|1897299214/9781897299210
7544|Night Over Water|1991|3.78|12329|451211472/9780451211480
7545|I Am Having So Much Fun Here Without You|2014|3.37|9374|1476764581/9781476764580
7547|Competitive Strategy: Techniques for Analyzing Industries and Competitors|1980|4.14|10850|684841487/9780684841490
7548|Systematic Theology: An Introduction to Biblical Doctrine|1994|4.23|11053|310286700/9780310286710
7552|The Dirty Life: On Farming, Food, and Love|2010|4.04|11559|1416551603/9781416551610
7555|Bone Gap|2015|3.86|15150|
7557|Yes, Chef|2012|3.8|12230|385342608/9780385342600
7558|Teen Idol|2004|3.53|20271|60096187/9780060096180
7559|The Thing Around Your Neck|2009|4.18|11861|307271072/9780307271080
7560|Caraval|2017|3.97|30975|1250095255/9781250095250
7561|Bright Shiny Morning|2008|3.8|10762|61573132/9780061573130
7562|The Story of an Hour|1894|4.08|13308|078915479X/9780789154800
7563|Rabbit Is Rich (Rabbit Angstrom |1981|||140249435/9780140249440
7564|Lots of Candles, Plenty of Cake|2012|3.71|12792|1400069343/9781400069350
7565|Scars|2010|4.17|12452|193481332X/9781934813320
7566|The Fixer Upper|2009|3.88|14560|60837381/9780060837390
7570|Daddy's Little Girl|2002|3.85|14602|743460529/9780743460520
7571|Ricochet|2006|3.96|13327|1416532358/9781416532350
7572|Can't Wait to Get to Heaven|2006|3.89|12262|1400061261/9781400061270
7573|Among Others|2011|3.68|14761|076532153X/9780765321530
7575|Double Indemnity|1936|4.12|13559|679723226/9780679723230
7577|Presentation Zen: Simple Ideas on Presentation Design and Delivery|2007|4.08|10896|321525655/9780321525660
7579|Goodbye, Columbus and Five Short Stories|1959|3.87|10089|679601597/9780679601590
7580|Bone: Quest for the Spark, Vol. 1|2009|4.33|11416|545141028/9780545141020
7581|The Personal MBA: Master the Art of Business|2010|4.04|12165|1591843529/9781591843530
7582|The Last Original Wife|2013|3.67|10974|62132466/9780062132470
7584|The Library at Mount Char|2015|4.07|7814|553418602/9780553418610
7586|Texas|1985|4.06|13581|375761411/9780375761420
7587|Your Best Life Now: 7 Steps to Living at Your Full Potential|2004|4|10338|446532754/9780446532750
7588|Turtle in Paradise|2010|3.93|14714|375836888/9780375836890
7590|Choosing to SEE|2010|4.3|11110|1441213570/9781441213570
7591|Broken Monsters|2014|3.59|7086|316216828/9780316216820
7592|The Unabridged Journals of Sylvia Plath|1982|4.29|12419|385720254/9780385720250
7593|This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life|2009|4.53|13312|316068225/9780316068220
7594|QED: The Strange Theory of Light and Matter|1985|4.23|10438|691024170/9780691024170
7597|The Sweet Potato Queens' Book of Love|1999|3.7|12903|609804138/9780609804130
7599|The Madonnas of Leningrad|2006|3.77|12620|60825316/9780060825320
7602|Caim|2009|3.89|7402|972212076X/9789722120760
7606|Tractatus Logico-Philosophicus|1921|4.06|11069|415254086/9780415254080
7608|Batman: Hush, Vol. 2|2003|4.25|12151|1401200923/9781401200920
7609|Dog on It (A Chet and Bernie Mystery |2008|||1416585834/9781416585830
7610|Spring Fever|2012|3.92|14050|312642717/9780312642720
7611|And to Think That I Saw it on Mulberry Street|1937|3.99|17584|7169922/9780007169920
7612|The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism|2013|4.16|10384|141654786X/9781416547860
7615|Drinking: A Love Story|1996|4.04|12234|385315546/9780385315550
7620|Ethan Frome and Other Short Fiction|1911|3.65|14271|553212559/9780553212560
7622|On the Genealogy of Morals/Ecce Homo|1887|4.14|11893|679724621/9780679724630
7623|Adrift: Seventy-Six Days Lost at Sea|1986|4.09|10666|618257322/9780618257320
7628|Onward: How Starbucks Fought for Its Life without Losing Its Soul|2007|3.79|11119|1605292885/9781605292880
7629|Auschwitz|2005|4.24|10437|158648303X/9781586483040
7630|The Long Walk: The True Story of a Trek to Freedom|1956|4.18|10188|1592289444/9781592289450
7631|Three Fates|2002|4.03|17082|515135062/9780515135060
7634|Close Your Eyes, Hold Hands|2014|3.59|12107|385534833/9780385534830
7636|Of Course I Love You...! Till I Find Someone Better...|2008|3.21|6671|8188575658/9788188575660
7638|The Algebraist|2004|3.99|13210|1597800449/9781597800440
7639|درخت زیبای من|1968|4.36|2716|
7640|Stone Mattress: Nine Tales|2014|3.93|10622|385539126/9780385539130
7641|The Whistling Season|2006|4.01|11379|151012377/9780151012370
7644|Chesapeake|1978|4.14|15408|812970438/9780812970430
7645|The List|1997|3.95|11696|515121495/9780515121490
7646|Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units)||3.95|14513|1561371734/9781561371730
7648|Shakespeare's Romeo and Juliet|2003|4.09|19052|763622583/9780763622590
7649|The Killer Inside Me|1952|3.9|12425|679733973/9780679733970
7650|Lady Audley's Secret|1862|3.73|13329|192835203/9780192835210
7651|All the Names|1997|3.88|9520|156010593/9780156010600
7652|Lucia, Lucia|2003|3.92|13360|345472446/9780345472440
7653|Tiger Lily|2012|3.98|16217|62114611/9780062114620
7656|Georgiana: Duchess of Devonshire|1998|3.79|11621|375753834/9780375753830
7658|Stealing Parker|2012|3.88|15997|1402271875/9781402271880
7659|The Weekenders|2016|3.7|11552|1250065941/9781250065940
7660|Fables, Vol. 5: The Mean Seasons|2005|4.19|17909|1401204864/9781401204860
7661|Dom Casmurro|1899|4.24|10590|850515033/9780850515040
7662|The Illuminatus! Trilogy|1975|4|12444|440539811/9780440539810
7664|The Final Solution|2004|3.31|12466|60777109/9780060777100
7665|Beachcombers|2010|3.77|12845|345518284/9780345518290
7666|Chew, Vol. 2: International Flavor|2010|4.13|13134|1607062607/9781607062610
7667|Lost Souls|1992|3.89|13905|440212812/9780440212810
7668|The Secret Agent|1907|3.59|11590|192801694/9780192801690
7669|The Way of Zen|1957|4.18|11166|375705104/9780375705110
7671|The Wolf and the Dove|1974|4.14|13694|380007789/9780380007780
7673|Nora Webster|2014|3.58|10353|1439138338/9781439138340
7674||2011|||615487424/9780615487430
7677|Baking: From My Home to Yours|1980|4.18|11662|618443363/9780618443370
7678|Promises to Keep|2010|3.81|12830|670021792/9780670021800
7680|Love★Com, Vol. 1|2001|4.22|13801|1421513439/9781421513430
7683|What to Expect the First Year (What to Expect)|1989|3.86|10807|761129588/9780761129580
7684|The Gift|1986|3.91|12382|440221315/9780440221320
7685|The Lions of Little Rock|2012|4.22|12962|039925644X/9780399256450
7686|Self Matters: Creating Your Life from the Inside Out|2000|3.62|9609|074322423X/9780743224240
7689|Finding Nemo|1996|4.47|12160|1591827582/9781591827580
7690|Calling Doctor Amelia Bedelia|2002|4.29|12422|60087803/9780060087810
7693|How Google Works|2014|4.03|11703|
7695|The Time of My Life|2011|3.85|11684|7350430/9780007350440
7698|Ladies' Night|2013|3.8|12306|1250019672/9781250019680
7699|Family Pictures |2013|3.62|12089|312591837/9780312591830
7701|Os Maias|1888|3.99|10649|9725681363/9789725681370
7703|Good as Gone|2016|3.53|12121|544920953/9780544920960
7704|Holding the Dream (Dream Trilogy |1996|||515142883/9780515142880
7708|A Grown-Up Kind of Pretty|2010|3.93|14800|446582352/9780446582350
7709|Is It Just Me?|2012|3.8|11626|1444734148/9781444734140
7711|Fahrenheit 451: The Authorized Adaptation|2009|3.92|11809|080905101X/9780809051010
7713|All You Need Is Kill|2004|4.05|10073|1421527618/9781421527610
7714|The Bronze Bow|1961|3.93|15507|395137195/9780395137190
7715|On Love|1993|3.97|8288|802142400/9780802142400
7716|A Civil Action|1995|3.94|11985|679772677/9780679772680
7717|Millions of Cats|1928|4.08|16991|142407089/9780142407080
7719|Mistress|2013|3.52|10475|1611130433/9781611130430
7720|Grandfather's Journey|1993|4.12|13337|395570352/9780395570360
7722|Excavation|2000|4.02|13148|038081093X/9780380810930
7723|Discourse on Method|1637|3.7|10615|872204227/9780872204220
7726|The House by the Lake|2016|3.9|10440|
7727|Living Buddha, Living Christ|1995|4.13|10943|1573225681/9781573225690
7728|The Earthsea Trilogy|1975|4.25|14199|140050930/9780140050940
7730|A Sick Day for Amos McGee|2010|4.25|15444|1596434023/9781596434030
7731|Fourth of July Creek|2014|3.83|10390|62286447/9780062286440
7733|True Evil|2006|4.05|11234|743292499/9780743292500
7734|Tobacco Road (Brown Thrasher Books)|1932|3.73|10959|082031661X/9780820316610
7735|The Suspicions of Mr. Whicher: A Shocking Murder and the Undoing of a Great Victorian Detective|2008|3.43|11316|802715354/9780802715360
7738|The Johnstown Flood|1968|4.11|11691|844662925/9780844662920
7739|The Christmas Sweater|2008|3.79|12916|141659485X/9781416594860
7741|Deep Fathom|2001|4.07|13227|380818809/9780380818810
7742|The Gate House|2008|3.71|12625|446533424/9780446533420
7744|Seven Years to Sin|2011|3.89|10703|758290411/9780758290410
7746|When the Game Was Ours|2009|4.16|9401|547225474/9780547225470
7747||2004|||786937904/9780786937900
7749|All Families are Psychotic|2001|3.69|10461|1582342156/9781582342150
7751|Another Piece of My Heart|2012|3.7|11882|312591829/9780312591820
7753|The Pigeon Wants a Puppy!|2008|4.37|17490|1423109600/9781423109600
7754|The Road to Character|2015|3.66|10648|081299325X/9780812993260
7755|The General in His Labyrinth|1989|3.66|10286|1400043336/9781400043330
7756|La ciudad y los perros|1962|4.09|9782|8466309152/9788466309160
7757|Say What You Will|2014|3.7|11559|62271121/9780062271130
7761|The Witness|1995|3.98|10558|044619154X/9780446191550
7762|Mornings in Jenin|2006|4.35|8590|1608190463/9781608190460
7763|The Nanny|2003|3.78|10872|60560118/9780060560120
7766|Absolution Gap|2003|4.01|12105|441012914/9780441012920
7767|The Faraway Tree Stories (The Faraway Tree |1991|||1405201711/9781405201710
7768|She Said Yes: The Unlikely Martyrdom of Cassie Bernall|1999|3.9|12272|874869226/9780874869220
7769|Scoop|1937|3.86|12032|141187492/9780141187500
7770|Tales of a Female Nomad: Living at Large in the World|2001|3.84|11380|609809547/9780609809550
7771|Birds of America|1998|4.12|10768|312241224/9780312241220
7772|Big Rock|2016|3.97|15203|692572031/9780692572030
7774|Lunch in Paris: A Love Story, with Recipes|2010|3.67|11458|031604279X/9780316042800
7777|The Pale King|2011|3.95|10982|316074233/9780316074230
7778|The Analects|-476|3.82|9807|140443487/9780140443490
7779|I'm with the Band: Confessions of a Groupie|1987|3.67|11172|1556525893/9781556525900
7781|The Walking Dead, Vol. 09: Here We Remain|2009|4.25|14085|1607060221/9781607060220
7782|Under Locke|2014|4.11|24373|
7783|The Leopard|1958|3.99|9664|679731210/9780679731210
7784|Wolverine: Origin|2001|3.96|10790|785123288/9780785123290
7787|Silent Prey (Lucas Davenport |1992|||425137562/9780425137570
7788||1995|||765356163/9780765356160
7790|الجزار|2011|4.11|9413|
7791|Come Home|2012|3.56|12971|312380828/9780312380820
7794|Everyman|2006|3.54|10298|307277712/9780307277720
7795|Supernova: Akar|2002|3.78|7932|9799625726/9789799625720
7798|The Dice Man|1971|3.6|9813|6513905/9780006513900
7800|Imperial Bedrooms |2010|3.14|11093|330517090/9780330517100
7803|Kindle User's Guide|2009|3.64|3508|
7806|Sadako and the Thousand Paper Cranes|1977|4.09|14578|
7807||2004|||142150331X/9781421503320
7810|Slowness|1995|3.66|8620|60928417/9780060928410
7812|Delta of Venus|1977|3.69|10561|1579125743/9781579125740
7813|The Walking Dead, Vol. 11: Fear the Hunters|2010|4.33|13202|1607061228/9781607061230
7814|Rainbows End|2006|3.76|12314|812536363/9780812536360
7817|Twilight Watch (Watch |2004|||1401360211/9781401360210
7821|Low Pressure|2012|3.86|12076|
7822|Riptide|1998|3.93|11835|3426619148/9783426619150
7823|عائد إلى حيفا|1969|4.32|11315|
7826|The Moon Is Down|1942|3.87|12809|141185538/9780141185540
7827|Kaffir Boy: An Autobiography|1986|4.15|11633|684848287/9780684848280
7828|The Beginner's Goodbye|2012|3.58|12780|307957276/9780307957280
7829|King Arthur and His Knights: Selected Tales|1860|4.1|13286|195019059/9780195019060
7831|رباعيات صلاح جاهين|1963|4.43|9995|
7832|The Love Song of J. Alfred Prufrock and Other Poems|1915|4.32|14775|848809971/9780848809970
7836|The Wings of the Dove|1901|3.81|12812|812967194/9780812967200
7837|Twilight and History|2010|4.38|11186|470581786/9780470581780
7838|Lady Windermere's Fan|1893|3.9|13408|140621733/9780141197940
7839|The Hidden Messages in Water|2001|4.27|10800|743289803/9780743289800
7840|Rumble Fish|1975|3.77|14002|440975344/9780440975340
7841|A Place Called Freedom|1995|3.87|10267|449225151/9780449225160
7842|Seeing|2004|3.76|7445|156032732/9780156032740
7843|The Returned|2013|3.29|11449|778315339/9780778315340
7844|India After Gandhi: The History of the World's Largest Democracy|2007|4.34|9357|60198818/9780060198820
7845|The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph|2014|4.11|12470|1591846358/9781591846350
7848|The Secret River|2005|3.79|11051|1841959146/9781841959150
7849|Gifted Hands: The Ben Carson Story|1990|4.21|9871|310214696/9780310214690
7850|The Little Old Lady Who Was Not Afraid of Anything|1986|4.25|14270|64431835/9780064431840
7852|The Holiness of God|1984|4.35|10960|842339655/9780842339650
7853|Wemberly Worried|2000|4.22|14325|688170277/9780688170270
